country_code,channel,age,aadhar_gender,occupation,pincode,annual_income,marital_status,networth,source_of_funds,txn_amount_tot,user_count
SG,ECOM/POS,30,M,Salaried,560049,4999999,Unmarried,10000000,Salary,667.46,1
SG,ECOM/POS,30,M,Salaried,560066,4999999,Unmarried,3000000,Salary,10120.14,1
SG,ECOM/POS,30,M,Salaried,560067,4999999,Married,500000,Salary,24926.84,1
SG,ECOM/POS,30,M,Salaried,560070,4999999,Married,500000,Salary,101017.909999999,1
SG,ECOM/POS,30,M,Salaried,560076,4999999,Unmarried,3000000,Salary,221518.889999999,1
SG,ECOM/POS,30,M,Salaried,560078,4999999,Unmarried,3000000,Salary,11977.14,1
SG,ECOM/POS,30,M,Salaried,560078,4999999,Unmarried,5000000,Salary,58596.77,1
SG,ECOM/POS,30,M,Salaried,560095,4999999,Unmarried,10000000,Salary,2886.38,1
SG,ECOM/POS,30,M,Salaried,560100,4999999,Married,5000000,Salary,816.48,1
SG,ECOM/POS,30,M,Salaried,560102,4999999,Married,3000000,Salary,206144.11,1
SG,ECOM/POS,30,M,Salaried,560103,4999999,Married,1500000,Salary,1410.77,1
SG,ECOM/POS,30,M,Salaried,560103,4999999,Married,5000000,Salary,13862.8,2
SG,ECOM/POS,30,M,Salaried,560103,4999999,Unmarried,1500000,Salary,3562.74999999999,1
SG,ECOM/POS,30,M,Salaried,560103,5000000,Married,10000000,Salary,64598.51,1
SG,ECOM/POS,30,M,Salaried,560103,5000000,Unmarried,20000000,Salary,3602.59,1
SG,ECOM/POS,30,M,Salaried,574118,4999999,Married,3000000,Salary,2862.66,1
SG,ECOM/POS,30,M,Salaried,576108,4999999,Married,5000000,Salary,167.16,1
SG,ECOM/POS,30,M,Salaried,576201,999999,Married,500000,Salary,19782.49,1
SG,ECOM/POS,30,M,Salaried,600037,4999999,Married,3000000,Salary,648.79,1
SG,ECOM/POS,30,M,Salaried,600063,4999999,Married,10000000,Salary,10816.38,1
SG,ECOM/POS,30,M,Salaried,600125,499999,Unmarried,500000,Salary,5804.46,1
SG,ECOM/POS,30,M,Salaried,603103,4999999,Married,10000000,Salary,26485.5899999999,1
SG,ECOM/POS,30,M,Salaried,603202,4999999,Unmarried,5000000,Salary,10666.56,1
SG,ECOM/POS,30,M,Salaried,605004,4999999,Unmarried,5000000,Salary,1338.02,1
SG,ECOM/POS,30,M,Salaried,623712,4999999,Married,3000000,Salary,11173.77,1
SG,ECOM/POS,30,M,Salaried,636705,4999999,Unmarried,40000000,Salary,3765.06,1
SG,ECOM/POS,30,M,Salaried,637502,4999999,Unmarried,100000000,Salary,1526.82,1
SG,ECOM/POS,30,M,Salaried,641041,4999999,Married,5000000,Salary,29985.5599999999,1
SG,ECOM/POS,30,M,Salaried,682002,4999999,Unmarried,10000000,Salary,14801.89,1
SG,ECOM/POS,30,M,Salaried,682037,4999999,Married,3000000,Salary,2105.41,1
SG,ECOM/POS,30,M,Salaried,700019,4999999,Unmarried,5000000,Salary,6509.4,1
SG,ECOM/POS,30,M,Salaried,700040,4999999,Unmarried,1500000,Salary,7058.7,1
SG,ECOM/POS,30,M,Salaried,700095,4999999,Unmarried,5000000,Salary,486.73,1
SG,ECOM/POS,30,M,Salaried,712304,999999,Married,1500000,Salary,3163.54,1
SG,ECOM/POS,30,M,Salaried,768216,4999999,Married,3000000,Salary,3832.58,1
SG,ECOM/POS,30,M,Salaried,770017,4999999,Married,10000000,Salary,2582.28,1
SG,ECOM/POS,30,M,Salaried,781007,4999999,Married,10000000,Salary,490.01,1
SG,ECOM/POS,30,M,Salaried,781008,4999999,Unmarried,5000000,Salary,58102.53,1
SG,ECOM/POS,30,M,Salaried,786003,999999,Unmarried,1500000,Salary,11403.8,1
SG,ECOM/POS,30,M,Salaried,800016,999999,Unmarried,1500000,Salary,1252.11,1
SG,ECOM/POS,30,M,Salaried,822101,299999,Married,5000000,Salary,15937.76,1
SG,ECOM/POS,30,M,Self Employed Non-Professional,125055,999999,Married,10000000,Business Proceeds,85116.1199999999,1
SG,ECOM/POS,30,M,Self Employed Non-Professional,395009,999999,Married,1500000,Business Proceeds,37063.51,1
SG,ECOM/POS,30,M,Self Employed Non-Professional,396191,999999,Married,10000000,Business Proceeds,3991.52,1
SG,ECOM/POS,30,M,Self Employed Non-Professional,400026,4999999,Unmarried,100000000,Investments,1821.6,1
SG,ECOM/POS,30,M,Self Employed Non-Professional,411027,499999,Unmarried,500000,Business Proceeds,14638.4,1
SG,ECOM/POS,30,M,Self Employed Non-Professional,452001,149999,Married,500000,Other,25951.7199999999,1
SG,ECOM/POS,30,M,Self Employed Non-Professional,685565,299999,Married,3000000,Business Proceeds,1251.56,1
SG,ECOM/POS,30,M,Self Employed Professional,110005,4999999,Married,1500000,Business Proceeds,595.19,1
SG,ECOM/POS,30,M,Self Employed Professional,110032,4999999,Unmarried,5000000,Business Proceeds,7754.66,1
SG,ECOM/POS,30,M,Self Employed Professional,110078,4999999,Unmarried,10000000,Business Proceeds,248.18,1
SG,ECOM/POS,30,M,Self Employed Professional,121002,49999,Unmarried,3000000,Professional Fee,727.35,1
SG,ECOM/POS,30,M,Self Employed Professional,221002,4999999,Married,3000000,Other,3449.24,1
SG,ECOM/POS,30,M,Self Employed Professional,306401,499999,Married,1500000,Business Proceeds,3589.45,1
SG,ECOM/POS,30,M,Self Employed Professional,342001,999999,Unmarried,10000000,Business Proceeds,13971.23,1
SG,ECOM/POS,30,M,Self Employed Professional,342003,999999,Married,3000000,Professional Fee,160940.87,1
SG,ECOM/POS,30,M,Self Employed Professional,382481,4999999,Married,20000000,Business Proceeds,5575.54999999999,1
SG,ECOM/POS,30,M,Self Employed Professional,395007,299999,Unmarried,1500000,Business Proceeds,36223.19,1
SG,ECOM/POS,30,M,Self Employed Professional,400066,4999999,Married,5000000,Business Proceeds,11503.48,1
SG,ECOM/POS,30,M,Self Employed Professional,400088,4999999,Married,3000000,Business Proceeds,63074.9899999999,1
SG,ECOM/POS,30,M,Self Employed Professional,400089,999999,Unmarried,3000000,Business Proceeds,30781.89,1
SG,ECOM/POS,30,M,Self Employed Professional,400612,149999,Married,500000,Business Proceeds,3522.93,1
SG,ECOM/POS,30,M,Self Employed Professional,403005,499999,Unmarried,3000000,Business Proceeds,309.15,1
SG,ECOM/POS,30,M,Self Employed Professional,411023,999999,Married,10000000,Business Proceeds,4482,1
SG,ECOM/POS,30,M,Self Employed Professional,411039,999999,Married,5000000,Business Proceeds,6762.43,1
SG,ECOM/POS,30,M,Self Employed Professional,421302,4999999,Married,10000000,Business Proceeds,12874.69,1
SG,ECOM/POS,30,M,Self Employed Professional,422011,499999,Married,1500000,Business Proceeds,1875.23,1
SG,ECOM/POS,30,M,Self Employed Professional,444601,499999,Married,5000000,Saving,26429.57,1
SG,ECOM/POS,30,M,Self Employed Professional,500070,499999,Married,500000,Business Proceeds,2166.83999999999,1
SG,ECOM/POS,30,M,Self Employed Professional,560067,999999,Married,3000000,Sale Of Property,6417.71,1
SG,ECOM/POS,30,M,Self Employed Professional,563131,4999999,Married,10000000,Business Proceeds,26219.48,1
SG,ECOM/POS,30,M,Self Employed Professional,600003,299999,Married,1500000,Business Proceeds,3488.17,1
SG,ECOM/POS,30,M,Self Employed Professional,620001,499999,Married,500000,Business Proceeds,3565.97,1
SG,ECOM/POS,30,M,Self Employed Professional,686018,4999999,Married,20000000,Professional Fee,99954.47,1
SG,ECOM/POS,30,M,Self Employed Professional,734001,499999,Married,3000000,Professional Fee,161929.07,1
SG,ECOM/POS,30,M,Self Employed Professional,831012,4999999,Married,20000000,Business Proceeds,1571.5,1
SG,ECOM/POS,30,M,Student,226010,299999,Married,20000000,Investments,1110.94,1
SG,ECOM/POS,30,M,Student,226013,299999,Unmarried,500000,Other,1240.69999999999,1
SG,ECOM/POS,31,F,Builders And Real Estate,751007,299999,Unmarried,1500000,Professional Fee,47892.47,1
SG,ECOM/POS,31,F,Housewife,400614,299999,Married,1500000,Saving,50899.9999999999,1
SG,ECOM/POS,31,F,Housewife,785001,49999,Married,500000,Saving,19540.19,1
SG,ECOM/POS,31,F,Salaried,110018,4999999,Married,3000000,Salary,50064.5199999999,1
SG,ECOM/POS,31,F,Salaried,122003,4999999,Married,5000000,Salary,44825.64,1
SG,ECOM/POS,31,F,Salaried,302039,999999,Married,1500000,Salary,44878.43,1
SG,ECOM/POS,31,F,Salaried,400020,4999999,Unmarried,3000000,Salary,70505.39,1
SG,ECOM/POS,31,F,Salaried,400050,49999,Unmarried,500000,Salary,42083.77,1
SG,ECOM/POS,31,F,Salaried,400053,4999999,Unmarried,10000000,Salary,3258.9,1
SG,ECOM/POS,31,F,Salaried,400064,499999,Married,1500000,Salary,9304.11,1
SG,ECOM/POS,31,F,Salaried,400072,4999999,Unmarried,5000000,Salary,4810.65,1
SG,ECOM/POS,31,F,Salaried,400089,4999999,Married,20000000,Salary,1711.49,1
SG,ECOM/POS,31,F,Salaried,400101,4999999,Married,1500000,Salary,19050.27,1
SG,ECOM/POS,31,F,Salaried,400703,4999999,Married,3000000,Salary,5555.24,1
SG,ECOM/POS,31,F,Salaried,411017,4999999,Married,3000000,Salary,5001.85,1
SG,ECOM/POS,31,F,Salaried,411021,4999999,Married,3000000,Salary,3095.08,1
SG,ECOM/POS,31,F,Salaried,411033,999999,Married,500000,Salary,17430.32,1
SG,ECOM/POS,31,F,Salaried,411057,999999,Married,500000,Salary,2158.06,1
SG,ECOM/POS,31,F,Salaried,421001,4999999,Unmarried,500000,Salary,107020.45,1
SG,ECOM/POS,31,F,Salaried,441108,4999999,Married,3000000,Salary,22652.4899999999,1
SG,ECOM/POS,31,F,Salaried,495006,4999999,Unmarried,5000000,Salary,27983.89,1
SG,ECOM/POS,31,F,Salaried,500073,4999999,Unmarried,1500000,Salary,26457.4899999999,1
SG,ECOM/POS,31,F,Salaried,560004,4999999,Unmarried,5000000,Salary,176970.09,1
SG,ECOM/POS,31,F,Salaried,560029,4999999,Unmarried,3000000,Salary,1641.7,1
SG,ECOM/POS,31,F,Salaried,560035,4999999,Married,10000000,Salary,33834.04,1
SG,ECOM/POS,31,F,Salaried,560037,149999,Married,1500000,Salary,61.51,1
SG,ECOM/POS,31,F,Salaried,560043,4999999,Unmarried,20000000,Salary,8221.61999999999,1
SG,ECOM/POS,31,F,Salaried,560045,4999999,Married,3000000,Salary,83.44,1
SG,ECOM/POS,31,F,Salaried,560048,999999,Married,3000000,Salary,6289.30999999999,1
SG,ECOM/POS,31,F,Salaried,560066,4999999,Married,5000000,Salary,109161.349999999,1
SG,ECOM/POS,31,F,Salaried,560068,4999999,Married,20000000,Salary,115502.679999999,1
SG,ECOM/POS,31,F,Salaried,560078,999999,Married,3000000,Salary,427.67,1
SG,ECOM/POS,31,F,Salaried,560084,4999999,Unmarried,500000,Salary,6376.44,1
SG,ECOM/POS,31,F,Salaried,560087,4999999,Married,3000000,Salary,49049.5099999999,1
SG,ECOM/POS,31,F,Salaried,682030,4999999,Unmarried,1500000,Salary,227.48,1
SG,ECOM/POS,31,F,Salaried,700033,4999999,Unmarried,1500000,Salary,6926.95999999999,1
SG,ECOM/POS,31,F,Salaried,734001,999999,Unmarried,3000000,Salary,12737.5099999999,1
SG,ECOM/POS,31,F,Salaried,734004,999999,Unmarried,1500000,Salary,13656.6,1
SG,ECOM/POS,31,F,Salaried,768002,4999999,Married,1500000,Salary,8277.83,1
SG,ECOM/POS,31,F,Self Employed Non-Professional,500019,4999999,Married,20000000,Business Proceeds,36710.79,1
SG,ECOM/POS,31,F,Self Employed Professional,148101,999999,Married,500000,Business Proceeds,8297.58,1
SG,ECOM/POS,31,F,Self Employed Professional,500044,4999999,Unmarried,500000,Saving,10291.82,1
SG,ECOM/POS,31,M,Salaried,110026,4999999,Married,5000000,Salary,2137.16,1
SG,ECOM/POS,31,M,Salaried,110046,999999,Married,500000,Salary,29958.02,1
SG,ECOM/POS,31,M,Salaried,110086,4999999,Married,1500000,Salary,8383.33,1
SG,ECOM/POS,31,M,Salaried,110092,4999999,Married,5000000,Salary,3729.72,1
SG,ECOM/POS,31,M,Salaried,122002,4999999,Unmarried,10000000,Salary,113037.03,1
SG,ECOM/POS,31,M,Salaried,122003,4999999,Married,3000000,Salary,718.93,1
SG,ECOM/POS,31,M,Salaried,122018,4999999,Married,10000000,Salary,33358.3699999999,1
SG,ECOM/POS,31,M,Salaried,122018,4999999,Unmarried,5000000,Salary,20675.05,1
SG,ECOM/POS,31,M,Salaried,122022,999999,Married,500000,Salary,124.289999999999,1
SG,ECOM/POS,31,M,Salaried,126102,499999,Unmarried,1500000,Salary,23430.6,1
SG,ECOM/POS,31,M,Salaried,141012,999999,Married,5000000,Salary,57249.59,1
SG,ECOM/POS,31,M,Salaried,208020,4999999,Married,1500000,Salary,1890.94,1
SG,ECOM/POS,31,M,Salaried,245101,4999999,Unmarried,5000000,Salary,175237.75,1
SG,ECOM/POS,31,M,Salaried,245101,4999999,Unmarried,40000000,Salary,2088.25,1
SG,ECOM/POS,31,M,Salaried,250002,4999999,Unmarried,10000000,Salary,3187.76,1
SG,ECOM/POS,31,M,Salaried,393002,999999,Married,500000,Salary,5685.45,1
SG,ECOM/POS,31,M,Salaried,400002,4999999,Unmarried,500000,Salary,413.78,1
SG,ECOM/POS,31,M,Salaried,400004,4999999,Married,5000000,Salary,54375.45,1
SG,ECOM/POS,31,M,Salaried,400008,499999,Married,1500000,Salary,1039.21,1
SG,ECOM/POS,31,M,Salaried,400030,999999,Unmarried,1500000,Salary,250.49,1
SG,ECOM/POS,31,M,Salaried,400033,4999999,Married,10000000,Salary,2423.38,1
SG,ECOM/POS,31,M,Salaried,400072,4999999,Married,3000000,Saving,2388.48,1
SG,ECOM/POS,31,M,Salaried,400602,999999,Married,3000000,Salary,39957.05,1
SG,ECOM/POS,31,M,Salaried,400605,999999,Married,500000,Salary,1486.15,1
SG,ECOM/POS,31,M,Salaried,400607,999999,Unmarried,500000,Salary,2772.85,1
SG,ECOM/POS,31,M,Salaried,410206,999999,Married,500000,Salary,216.47,1
SG,ECOM/POS,31,M,Salaried,411015,999999,Married,3000000,Salary,41763.42,1
SG,ECOM/POS,31,M,Salaried,411027,4999999,Married,20000000,Salary,13425.33,1
SG,ECOM/POS,31,M,Salaried,411028,4999999,Married,1500000,Salary,29172.36,1
SG,ECOM/POS,31,M,Salaried,411041,4999999,Married,20000000,Salary,1940.3,1
SG,ECOM/POS,31,M,Salaried,412115,4999999,Married,500000,Salary,2173.96,1
SG,ECOM/POS,31,M,Salaried,412207,999999,Married,500000,Salary,11964.2599999999,1
SG,ECOM/POS,31,M,Salaried,421301,999999,Unmarried,5000000,Salary,1105.2,1
SG,ECOM/POS,31,M,Salaried,422003,4999999,Married,1500000,Salary,2414.16,1
SG,ECOM/POS,31,M,Salaried,462010,4999999,Married,3000000,Salary,16132.84,1
SG,ECOM/POS,31,M,Salaried,480106,4999999,Unmarried,1500000,Salary,3445.86,1
SG,ECOM/POS,31,M,Salaried,500010,4999999,Married,500000,Salary,40306.63,1
SG,ECOM/POS,31,M,Salaried,500029,4999999,Married,3000000,Salary,97196.52,1
SG,ECOM/POS,31,M,Salaried,500045,4999999,Married,1500000,Salary,498.48,1
SG,ECOM/POS,31,M,Salaried,500055,999999,Unmarried,500000,Salary,64350.45,1
SG,ECOM/POS,31,M,Salaried,500090,4999999,Married,10000000,Salary,2624.02,1
SG,ECOM/POS,31,M,Salaried,502319,499999,Married,1500000,Salary,9996.15999999999,1
SG,ECOM/POS,31,M,Salaried,520013,999999,Married,500000,Salary,18778.7399999999,1
SG,ECOM/POS,31,M,Salaried,522101,999999,Married,3000000,Salary,1546.7,1
SG,ECOM/POS,31,M,Salaried,534201,4999999,Married,80000000,Salary,539.85,1
SG,ECOM/POS,31,M,Salaried,560004,999999,Married,3000000,Salary,1243.25,1
SG,ECOM/POS,31,M,Salaried,560010,4999999,Married,10000000,Salary,19154.18,1
SG,ECOM/POS,31,M,Salaried,560016,4999999,Unmarried,10000000,Salary,47609.68,1
SG,ECOM/POS,31,M,Salaried,560034,4999999,Unmarried,3000000,Salary,699.319999999999,1
SG,ECOM/POS,31,M,Salaried,560035,4999999,Married,20000000,Salary,2403.91,1
SG,ECOM/POS,31,M,Salaried,560037,499999,Unmarried,500000,Salary,13289.85,1
SG,ECOM/POS,31,M,Salaried,560037,4999999,Married,5000000,Salary,33185.1899999999,2
SG,ECOM/POS,31,M,Salaried,560037,4999999,Unmarried,1500000,Salary,77066.67,1
SG,ECOM/POS,31,M,Salaried,560043,4999999,Married,10000000,Salary,1270.99,1
SG,ECOM/POS,31,M,Salaried,560064,4999999,Unmarried,3000000,Salary,2338.5,1
SG,ECOM/POS,31,M,Salaried,560066,4999999,Married,3000000,Salary,14191.05,1
SG,ECOM/POS,31,M,Salaried,560068,4999999,Married,500000,Salary,1736.57,1
SG,ECOM/POS,31,M,Salaried,560075,4999999,Married,3000000,Salary,1034.77,1
SG,ECOM/POS,31,M,Salaried,560076,4999999,Married,1500000,Salary,51914.3999999999,1
SG,ECOM/POS,31,M,Salaried,560077,4999999,Married,3000000,Salary,5510.33,1
SG,ECOM/POS,31,M,Salaried,560077,4999999,Married,10000000,Salary,1994.02,1
SG,ECOM/POS,31,M,Salaried,560078,4999999,Married,20000000,Salary,8569.8,1
SG,ECOM/POS,31,M,Salaried,560085,4999999,Married,3000000,Salary,1106.36,1
SG,ECOM/POS,31,M,Salaried,560087,4999999,Married,20000000,Salary,19953.9299999999,1
SG,ECOM/POS,31,M,Salaried,560092,4999999,Married,5000000,Salary,1671.8,1
SG,ECOM/POS,31,M,Salaried,560102,4999999,Unmarried,5000000,Salary,17448.1799999999,1
SG,ECOM/POS,31,M,Salaried,571428,4999999,Married,10000000,Inheritance,23241.51,1
SG,ECOM/POS,31,M,Salaried,620012,4999999,Married,3000000,Salary,2148.61,1
SG,ECOM/POS,31,M,Salaried,625017,999999,Unmarried,1500000,Salary,2041.52,1
SG,ECOM/POS,31,M,Salaried,635108,4999999,Married,5000000,Salary,25226.05,1
SG,ECOM/POS,31,M,Salaried,641018,499999,Unmarried,500000,Salary,1664.76,1
SG,ECOM/POS,31,M,Salaried,682030,4999999,Unmarried,5000000,Salary,1007.26,1
SG,ECOM/POS,31,M,Salaried,682039,4999999,Married,500000,Salary,3206.79,1
SG,ECOM/POS,31,M,Salaried,700078,299999,Unmarried,1500000,Salary,6687.53,1
SG,ECOM/POS,31,M,Salaried,711106,49999,Unmarried,500000,Salary,29134.74,1
SG,ECOM/POS,31,M,Salaried,711302,299999,Married,500000,Salary,677.56,1
SG,ECOM/POS,31,M,Salaried,721301,4999999,Married,1500000,Salary,1275.77,1
SG,ECOM/POS,31,M,Salaried,721607,4999999,Unmarried,5000000,Salary,6963.93,1
SG,ECOM/POS,31,M,Salaried,751003,4999999,Married,10000000,Salary,1502.19999999999,1
SG,ECOM/POS,31,M,Salaried,751021,4999999,Married,10000000,Salary,2540.64999999999,1
SG,ECOM/POS,31,M,Salaried,752001,499999,Unmarried,140000000,Salary,2165.01,1
SG,ECOM/POS,31,M,Salaried,768002,4999999,Married,1500000,Salary,57306.6399999999,1
SG,ECOM/POS,31,M,Salaried,785001,499999,Married,500000,Salary,3843.16999999999,1
SG,ECOM/POS,31,M,Salaried,800001,4999999,Unmarried,5000000,Salary,79123.6,1
SG,ECOM/POS,31,M,Salaried,800018,4999999,Married,10000000,Salary,53943.1599999999,1
SG,ECOM/POS,31,M,Salaried,828202,4999999,Unmarried,5000000,Salary,20464.15,1
SG,ECOM/POS,31,M,Self Employed Non-Professional,110034,999999,Unmarried,10000000,Business Proceeds,27161.45,1
SG,ECOM/POS,31,M,Self Employed Non-Professional,110049,999999,Married,100000000,Business Proceeds,16409.3,1
SG,ECOM/POS,31,M,Self Employed Non-Professional,143401,499999,Married,5000000,Business Proceeds,11057.88,1
SG,ECOM/POS,31,M,Self Employed Non-Professional,380013,4999999,Married,100000000,Business Proceeds,536.13,1
SG,ECOM/POS,31,M,Self Employed Non-Professional,421501,499999,Married,20000000,Business Proceeds,6568.70999999999,1
SG,ECOM/POS,31,M,Self Employed Non-Professional,605004,999999,Unmarried,3000000,Salary,17290.42,1
SG,ECOM/POS,31,M,Self Employed Non-Professional,799155,499999,Unmarried,5000000,Salary,500.859999999999,1
SG,ECOM/POS,31,M,Self Employed Non-Professional,821101,4999999,Married,10000000,Inheritance,58628.31,1
SG,ECOM/POS,31,M,Self Employed Professional,110017,4999999,Unmarried,1500000,Professional Fee,7628.74,1
SG,ECOM/POS,31,M,Self Employed Professional,122018,4999999,Married,10000000,Business Proceeds,14453.97,1
SG,ECOM/POS,31,M,Self Employed Professional,251001,499999,Married,1500000,Business Proceeds,247925.72,1
SG,ECOM/POS,31,M,Self Employed Professional,342001,999999,Married,3000000,Business Proceeds,10649.32,1
SG,ECOM/POS,31,M,Self Employed Professional,380061,299999,Unmarried,500000,Business Proceeds,75102.62,1
SG,ECOM/POS,31,M,Self Employed Professional,395009,999999,Unmarried,1500000,Business Proceeds,5393.02,1
SG,ECOM/POS,31,M,Self Employed Professional,400010,499999,Married,1500000,Business Proceeds,3915.80999999999,1
SG,ECOM/POS,31,M,Self Employed Professional,400056,999999,Married,3000000,Business Proceeds,11338.08,1
SG,ECOM/POS,31,M,Self Employed Professional,400058,499999,Married,1500000,Salary,9933.97,1
SG,ECOM/POS,31,M,Self Employed Professional,400077,4999999,Married,20000000,Business Proceeds,8940.01,1
SG,ECOM/POS,31,M,Self Employed Professional,440008,299999,Married,500000,Business Proceeds,159.58,1
SG,ECOM/POS,31,M,Self Employed Professional,452012,999999,Married,10000000,Business Proceeds,7794.96,1
SG,ECOM/POS,31,M,Self Employed Professional,505469,999999,Married,1500000,Saving,90.87,1
SG,ECOM/POS,31,M,Self Employed Professional,560025,4999999,Unmarried,3000000,Salary,1750.63,1
SG,ECOM/POS,31,M,Self Employed Professional,560070,4999999,Married,3000000,Professional Fee,638.189999999999,1
SG,ECOM/POS,31,M,Self Employed Professional,560100,999999,Married,3000000,Business Proceeds,6307.05,1
SG,ECOM/POS,31,M,Self Employed Professional,605005,4999999,Unmarried,100000000,Business Proceeds,164050.96,1
SG,ECOM/POS,31,M,Self Employed Professional,678593,999999,Married,5000000,Investments,951.7,1
SG,ECOM/POS,31,M,Self Employed Professional,712248,4999999,Unmarried,1500000,Business Proceeds,14664.25,1
SG,ECOM/POS,31,M,Student,140306,49999,Unmarried,1500000,Saving,2801.73,1
SG,ECOM/POS,31,M,Student,400058,49999,Married,220000000,Saving,4433.82,1
SG,ECOM/POS,31,M,Student,500097,499999,Unmarried,5000000,Saving,1152,1
SG,ECOM/POS,31,M,Travel Agency,700005,999999,Married,5000000,Business Proceeds,58928.91,1
SG,ECOM/POS,32,F,Salaried,110059,499999,Unmarried,1500000,Salary,54510.14,1
SG,ECOM/POS,32,F,Salaried,380004,4999999,Unmarried,1500000,Salary,1058.64,1
SG,ECOM/POS,32,F,Salaried,380006,4999999,Married,3000000,Salary,146876.799999999,1
SG,ECOM/POS,32,F,Salaried,400016,4999999,Married,1500000,Salary,139055.61,1
SG,ECOM/POS,32,F,Salaried,400077,4999999,Married,5000000,Salary,11558.26,1
SG,ECOM/POS,32,F,Salaried,400081,999999,Unmarried,1500000,Salary,123.4,1
SG,ECOM/POS,32,F,Salaried,400083,4999999,Married,500000,Investments,29303.26,1
SG,ECOM/POS,32,F,Salaried,400086,4999999,Married,1500000,Salary,1100.19,1
SG,ECOM/POS,32,F,Salaried,400101,4999999,Unmarried,20000000,Salary,23588.89,1
SG,ECOM/POS,32,F,Salaried,400601,4999999,Married,500000,Salary,16146.72,1
SG,ECOM/POS,32,F,Salaried,411041,4999999,Married,5000000,Salary,19390.93,1
SG,ECOM/POS,32,F,Salaried,500037,999999,Married,3000000,Salary,5266.94,1
SG,ECOM/POS,32,F,Salaried,500075,4999999,Unmarried,1500000,Salary,156194.92,1
SG,ECOM/POS,32,F,Salaried,500078,4999999,Unmarried,3000000,Salary,5543.53999999999,1
SG,ECOM/POS,32,F,Salaried,502032,4999999,Unmarried,5000000,Salary,827.01,1
